抓取時間,超連結,物件標題,物件價格,格局,地址 , 物件類型 , 屋齡 , 樓層,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188265&pi=160&st=&si=3&spu=kcaabad,南港北流精裝美寓,2388萬,3房2廳2衛25.22坪(建坪),台北市南港區興南街 , 公寓 , 46.5年 , 3 / 4樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS38122&pi=160&st=&si=4&spu=kcaabad,雙敦學區低總二樓,1838萬,2房2廳1衛16.92坪(建坪),台北市松山區寧安街 , 公寓 , 54.3年 , 2 / 4樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=XS128082&pi=160&st=&si=5&spu=kcaabad,麗山2樓,2580萬,3房2廳2衛32.14坪(建坪),台北市內湖區麗山街 , 公寓 , 42.8年 , 2 / 5樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=XS128106&pi=160&st=&si=6&spu=kcaabad,宏泰巨星,2998萬,3房2廳2衛32.29坪(建坪),台北市內湖區成功路四段 , 大樓 , 35年 , 14 / 16樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188313&pi=160&st=&si=7&spu=kcaabad,晴光商圈時尚溫馨2房,1280萬,2房1廳1衛10.85坪(建坪),台北市中山區雙城街 , 華廈 , 44.8年 , 3 / 6樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS37994&pi=160&st=&si=8&spu=kcaabad,晴光商圈全新美妝電梯2房,1280萬,2房1廳1衛10.85坪(建坪),台北市中山區雙城街 , 華廈 , 44.8年 , 3 / 6樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=CS168454&pi=160&st=&si=9&spu=kcaabad,行天宮捷運5+6收租公寓套房,4600萬,特殊格局46.03坪(建坪),台北市中山區松江路 , 公寓 , 51.8年 , 5-6 / 6樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188329&pi=160&st=&si=10&spu=kcaabad,南京三民捷運電梯2房,1499萬,2房1廳1衛18.35坪(建坪),台北市松山區南京東路五段 , 華廈 , 26.4年 , 5 / 6樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188321&pi=161&st=&si=1&spu=kcaabad,南京復興捷運稀缺一樓,3700萬,4房2廳2衛21.84坪(建坪),台北市中山區遼寧街 , 公寓 , 51.6年 , 1 / 4樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS38146&pi=161&st=&si=2&spu=kcaabad,陽明山稀有大地坪透天,1980萬,8房1廳2衛19.85坪(建坪),台北市士林區- -路 , 透天 , 70.8年 , 1 / 樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS178807&pi=161&st=&si=3&spu=kcaabad,中山國小捷運八米面寬店面,4960萬,0房1廳1衛41.99坪(建坪),台北市中山區新生北路三段 , 大樓 , 46.7年 , 1 / 11樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS38161&pi=161&st=&si=4&spu=kcaabad,億大吉林邊間華廈,2900萬,3房2廳2衛33.1坪(建坪),台北市中山區吉林路 , 華廈 , 42.6年 , 2 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS38055&pi=161&st=&si=5&spu=kcaabad,洛陽低總價黃金店面,1688萬,開放式17.76坪(建坪),台北市萬華區洛陽街 , 華廈 , 41.1年 , 1 / 9樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188339&pi=161&st=&si=6&spu=kcaabad,專約-小巨蛋超值一樓店面,6500萬,1房2廳1衛24.8坪(建坪),台北市松山區南京東路四段 , 公寓 , 30.7年 , 1 / 4樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188341&pi=161&st=&si=7&spu=kcaabad,民權首富景觀亮麗屋,1550萬,1房1廳1衛11.96坪(建坪),台北市大同區民權西路 , 大樓 , 0.7年 , 12 / 15樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS38202&pi=161&st=&si=8&spu=kcaabad,祥瑞園名邸,4800萬,3房2廳2衛39.61坪(建坪),台北市大安區復興南路二段 , 大樓 , 37.3年 , 5 / 15樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS38191&pi=161&st=&si=9&spu=kcaabad,獨家專任!御天下管理三房,4680萬,3房2廳2衛53.65坪(建坪),台北市萬華區康定路 , 大樓 , 9.5年 , 4 / 13樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188347&pi=161&st=&si=10&spu=kcaabad,吉林新喜公園美廈,2900萬,3房2廳2衛33.1坪(建坪),台北市中山區吉林路 , 華廈 , 42.6年 , 2 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=QS31735&pi=162&st=&si=1&spu=kcaabad,A127重慶美3房華廈,3980萬,3房2廳2衛44.32坪(建坪),台北市大同區重慶北路三段 , 華廈 , 43年 , 5 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188351&pi=162&st=&si=2&spu=kcaabad,吉林奢華美寓2樓四房,3680萬,4房2廳2衛40.31坪(建坪),台北市中山區吉林路 , 公寓 , 53年 , 2 / 4樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188386&pi=162&st=&si=3&spu=kcaabad,民權首富捷運高樓,1690萬,1房1廳1衛12.85坪(建坪),台北市大同區民權西路 , 大樓 , 0.7年 , 14 / 15樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188379&pi=162&st=&si=4&spu=kcaabad,民權西捷運全新景觀陽台套房,1550萬,1房1廳1衛11.9坪(建坪),台北市大同區民權西路 , 大樓 , 0.7年 , 12 / 15樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=XS128134&pi=162&st=&si=5&spu=kcaabad,B3204南港明珠黃金二樓,1868萬,3房2廳1衛20.49坪(建坪),台北市南港區重陽路 , 公寓 , 52.7年 , 2 / 4樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS178910&pi=162&st=&si=6&spu=kcaabad,Y231大同門前停車美妝一樓,2388萬,0房1廳1衛27.72坪(建坪),台北市大同區民族西路 , 公寓 , 47.9年 , 1 / 4樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=XS128168&pi=162&st=&si=7&spu=kcaabad,紐約大氣樓中樓,12000萬,3房2廳5衛126.94坪(建坪),台北市南港區三重路 , 大樓 , 12.8年 , 12-13 / 13樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=XS128177&pi=162&st=&si=8&spu=kcaabad,MIHO陽光白雲河景,2290萬,0房0廳1衛23.35坪(建坪),台北市內湖區新明路 , 大樓 , 15.6年 , 5 / 11樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS178912&pi=162&st=&si=9&spu=kcaabad,低總價電梯2房,1680萬,2房2廳2衛(含加蓋1房/1衛)18.49坪(建坪),台北市北投區行義路 , 華廈 , 39.9年 , 7 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS38210&pi=162&st=&si=10&spu=kcaabad,&敦化管理美妝三室,4680萬,3房2廳2衛37.51坪(建坪),台北市大安區忠孝東路四段 , 華廈 , 46.9年 , 6 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS38282&pi=163&st=&si=1&spu=kcaabad,志榮BR4金店面II,53468.8888萬,OPEN218.97坪(建坪),台北市大安區復興南路一段 , 大樓 , 0.5年 , 2 / 13樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS38248&pi=163&st=&si=2&spu=kcaabad,民權首富高樓面山,1550萬,1房1廳1衛11.9坪(建坪),台北市大同區民權西路 , 大樓 , 0.7年 , 12 / 15樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS38283&pi=163&st=&si=3&spu=kcaabad,志榮BR4高樓層3房,4888萬,3房2廳1衛25.17坪(建坪),台北市大安區復興南路一段 , 大樓 , 0.5年 , 11 / 13樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS38276&pi=163&st=&si=4&spu=kcaabad,志榮BR4金店面I,52908.8888萬,OPEN114.28坪(建坪),台北市大安區復興南路一段 , 大樓 , 0.5年 , 1 / 13樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=OS200273&pi=163&st=&si=5&spu=kcaabad,什麼？天龍國也有我容身之地？,1280萬,2房1廳1衛10.86坪(建坪),台北市中山區雙城街 , 大樓 , 44.8年 , 3 / 6樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS178922&pi=163&st=&si=6&spu=kcaabad,中正學區美景好宅,4988萬,3房2廳2衛44.52坪(建坪),台北市大安區信義路二段 , 大樓 , 43.3年 , 10 / 12樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188383&pi=163&st=&si=7&spu=kcaabad,大橋頭捷運菁選2房,3188萬,2房2廳1衛33.43坪(建坪),台北市大同區民權西路 , 大樓 , 7.7年 , 2 / 13樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188432&pi=163&st=&si=8&spu=kcaabad,永盛公園捷運電梯三房,1998萬,3房2廳1衛20.73坪(建坪),台北市中山區林森北路 , 大樓 , 48.2年 , 8 / 11樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188434&pi=163&st=&si=9&spu=kcaabad,公園捷運電梯美兩房,1200萬,2房1廳1衛12.3坪(建坪),台北市中山區林森北路 , 大樓 , 48.2年 , 8 / 11樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS38270&pi=163&st=&si=10&spu=kcaabad,仁愛三普雅舍精裝兩房,1980萬,2房1廳1衛13.16坪(建坪),台北市大安區敦化南路一段 , 華廈 , 37.3年 , 5 / 10樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS35965&pi=164&st=&si=1&spu=kcaabad,雙敦~長春～雙捷金店面,4388萬,OPEN24.24坪(建坪),台北市松山區長春路 , 華廈 , 45.8年 , 1 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS178928&pi=164&st=&si=2&spu=kcaabad,石牌捷運稀有美廈,2380萬,3房2廳2衛27.89坪(建坪),台北市北投區石牌路一段 , 華廈 , 45.9年 , 7 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188443&pi=164&st=&si=3&spu=kcaabad,金山南路聚財金店面+平面車位,6800萬,0房0廳0衛41.1坪(建坪),台北市大安區金山南路二段 , 華廈 , 24.7年 , 1 / 6樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188430&pi=164&st=&si=4&spu=kcaabad,合江三角窗金店面,7800萬,0房2廳1衛71.77坪(建坪),台北市中山區合江街 , 華廈 , 39.3年 , 1-B1 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS187367&pi=165&st=&si=8&spu=hdkabad,典雅Life美屋,1850萬,3房2廳1衛23.86坪(建坪),台北市中山區林森北路 , 華廈 , 21.3年 , 2 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS187444&pi=165&st=&si=9&spu=hdkabad,五條通面寬住店辦,5650萬,開放式71.2坪(建坪),台北市中山區林森北路 , 公寓 , 46.1年 , 1-B1 / 5樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS36780&pi=165&st=&si=10&spu=hdkabad,信義捷運雅士居,3988萬,4房2廳2衛52.7坪(建坪),台北市信義區信安街 , 華廈 , 41.7年 , 6 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS187471&pi=166&st=&si=1&spu=hdkabad,雙子星二室美一樓,1850萬,2房2廳2衛24坪(建坪),台北市大同區長安西路 , 大樓 , 30.3年 , 1 / 10樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS37048&pi=166&st=&si=2&spu=hdkabad,中山國小站低總美妝2房,1388萬,2房2廳1衛17.44坪(建坪),台北市中山區林森北路 , 大樓 , 42.5年 , 6 / 12樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS37054&pi=166&st=&si=3&spu=hdkabad,條通置產首選店辦,5650萬,OPEN71.2坪(建坪),台北市中山區林森北路 , 公寓 , 46.1年 , B1-1 / 5樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS187669&pi=166&st=&si=4&spu=hdkabad,長春高樓辦公,7880萬,7房2廳3衛108.55坪(建坪),台北市中山區長春路 , 大樓 , 46.2年 , 11 / 12樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS178130&pi=166&st=&si=5&spu=hdkabad,文大透天收租套房,1980萬,6房0廳6衛27.75坪(建坪),台北市士林區凱旋路 , 透天 , 56.3年 , 1-2 / 2樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS178362&pi=166&st=&si=6&spu=jdaabad,士林溫馨3房美寓,2280萬,3房2廳2衛29.78坪(建坪),台北市士林區承德路四段 , 公寓 , 54.1年 , 3 / 4樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS37700&pi=166&st=&si=7&spu=jdaabad,捷運萬大線低總價公寓1樓,1580萬,2房1廳1衛21.41坪(建坪),台北市萬華區長泰街 , 公寓 , 48.2年 , 1 / 4樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS178649&pi=166&st=&si=8&spu=jdaabad,百齡國小邊間2F,2056萬,3房2廳1衛28.25坪(建坪),台北市士林區華齡街 , 公寓 , 50.9年 , 2 / 4樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS178742&pi=166&st=&si=9&spu=jdaabad,稀有面關渡平原三房平車,3450萬,3房2廳2衛54.46坪(建坪),台北市北投區關渡路 , 大樓 , 21.3年 , 13 / 14樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=OS200109&pi=166&st=&si=10&spu=jdaabad,C361內湖捷運全新美寓,2180萬,3房2廳2衛29.48坪(建坪),台北市內湖區內湖路三段 , 公寓 , 46.8年 , 2 / 4樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS188311&pi=167&st=&si=1&spu=jdaabad,葫蘆國小公寓兩房,1588萬,2房2廳1衛22.35坪(建坪),台北市士林區中正路 , 公寓 , 44.1年 , 3 / 5樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS177332&pi=167&st=&si=2&spu=geaabkd,奇岩捷運電梯-平面車,2300萬,2室2廳1衛 含加蓋1衛33.04坪(建坪),台北市北投區中央南路二段 , 大樓 , 16.5年 , 9 / 13樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS177265&pi=167&st=&si=3&spu=fggabad,內科長虹科技大樓B,11340萬,0房1廳0衛232.23坪(建坪),台北市內湖區瑞光路 , 大樓 , 24年 , 11 / 12樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS177501&pi=167&st=&si=4&spu=gekabad,天母七段電梯美廈$,3150萬,4房2廳2衛45.4坪(建坪),台北市士林區中山北路七段 , 華廈 , 40.3年 , 2 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS178036&pi=167&st=&si=5&spu=ieaabad,明德捷運面磺溪公園2樓,2550萬,5房3廳2.5衛37.07坪(建坪),台北市北投區明德路 , 公寓 , 43.3年 , 2 / 5樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS187382&pi=167&st=&si=6&spu=gekabad,晶麒,3980萬,3房2廳2衛61.47坪(建坪),台北市萬華區康定路 , 大樓 , 8.7年 , 11 / 26樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS187601&pi=167&st=&si=7&spu=ieaabad,捷運萬芳大空間露台戶,3688萬,5房2廳2衛1室57.72坪(建坪),台北市文山區辛亥路五段 , 華廈 , 41.8年 , 7 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS187328&pi=167&st=&si=8&spu=gekabad,吉林農安捷運700米收租美一樓,2980萬,1房3廳3衛43.9坪(建坪),台北市中山區吉林路 , 華廈 , 42.6年 , 1 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS178002&pi=167&st=&si=9&spu=ieaabad,芝山國小漂亮公寓,2300萬,3房2廳2衛36.88坪(建坪),台北市士林區德行東路 , 公寓 , 41.5年 , 5 / 5樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS187738&pi=167&st=&si=10&spu=ieaabad,稀有電梯兩房平面車位,2588萬,2房2廳2衛37.69坪(建坪),台北市文山區興隆路二段 , 大樓 , 25.5年 , 5 / 13樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS178161&pi=168&st=&si=1&spu=ieaabad,天母景觀美寓$,2140萬,2房2廳2衛33.43坪(建坪),台北市士林區天母北路 , 公寓 , 42.3年 , 5 / 5樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS187788&pi=168&st=&si=2&spu=ieaabad,景美捷運住辦好房+車位,2088萬,1房1廳1衛32.63坪(建坪),台北市文山區景文街 , 華廈 , 26.8年 , 8 / 10樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS178027&pi=168&st=&si=3&spu=ieaabad,天母溫馨3房樹海景,2292萬,3房2廳2衛1室33.75坪(建坪),台北市士林區至誠路二段 , 公寓 , 42.3年 , 5 / 5樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS37178&pi=168&st=&si=4&spu=ieaabad,環河一樓美裝潢,2388萬,4房3廳3衛(含加蓋1房)36.78坪(建坪),台北市萬華區環河南路一段 , 公寓 , 41.5年 , B1-1 / 5樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=XS127618&pi=168&st=&si=5&spu=ieaabad,萬芳醫院芳鄰華廈,3688萬,5房3廳2衛57.72坪(建坪),台北市文山區辛亥路五段 , 華廈 , 41.8年 , 7 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS187870&pi=168&st=&si=6&spu=ieaabad,邊間稀有電梯大樓,2960萬,4房0廳4衛45.14坪(建坪),台北市大同區重慶北路三段 , 華廈 , 43年 , 3 / 7樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS37251&pi=168&st=&si=7&spu=ieaabad,高樓如意園河景美三房,2598萬,3房2廳2衛40.3坪(建坪),台北市萬華區桂林路 , 華廈 , 29.8年 , 8 / 10樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS37392&pi=168&st=&si=8&spu=ieaabad,龍山寺捷運電梯兩房,2450萬,2房2廳2衛40.82坪(建坪),台北市萬華區梧州街 , 華廈 , 30.2年 , 8 / 10樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS178701&pi=168&st=&si=9&spu=ieaabad,*大同延平2房美寓$,1288萬,2房1廳1衛20.62坪(建坪),台北市大同區延平北路四段 , 公寓 , 47.5年 , 3 / 5樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS37970&pi=168&st=&si=10&spu=ieaabad,S1276近車站未來捷運二樓,1630萬,4房2廳2衛25.02坪(建坪),台北市萬華區萬大路 , 公寓 , 48.9年 , 2 / 3樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=XS128061&pi=169&st=&si=1&spu=ieaabad,臻藏山景樓中樓大戶,5680萬,5房4廳2衛(含加蓋1廳)93.26坪(建坪),台北市文山區興隆路四段 , 華廈 , 18.7年 , 7-8 / 8樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS14573&pi=169&st=&si=2&spu=ajaakak,金磚密碼車位,85萬,7.81坪(建坪),台北市中山區雙城街 , 大樓 , 16.7年,,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS20516&pi=169&st=&si=3&spu=ajaakak,寧夏天禧名門車位,125萬,7.1坪(建坪),台北市大同區寧夏路 , 大樓 , 21年 , B4 / 樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS16930&pi=169&st=&si=4&spu=ajaakak,法國玫瑰好停車位(A),130萬,9.76坪(建坪),台北市中山區松江路 , 大樓 , 19.9年 , 1 / 11樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=DS79747&pi=169&st=&si=5&spu=hcaakad,台北士林大坪數公寓一樓,3680萬,3房2廳2衛26.1坪(建坪),台北市北投區 , 公寓 , 48.3年 , 1 / 4樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=DS79749&pi=169&st=&si=6&spu=hcaakad,台北士林大坪數公寓一樓,3680萬,3房2廳2衛26.1坪(建坪),台北市北投區 , 公寓 , 48.3年 , 1 / 4樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS23663&pi=169&st=&si=7&spu=ajaakak,樂水莊倉儲式50號車位,108萬,0房0廳0衛6.3坪(建坪),台北市大同區承德路三段 , 其他 , 14.7年 , B3 / 12樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=YS177251&pi=169&st=&si=8&spu=ffkabad,北市好事多旁低總廠辦,3880萬,開放式69.53坪(建坪),台北市北投區立德路 , 華廈 , 44.8年 , 4 / 4樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=WS36772&pi=169&st=&si=9&spu=hdjabad,松仁收租店住辦,4288萬,7房2廳1衛59.87坪(建坪),台北市信義區松仁路 , 華廈 , 34.3年 , 1 / 6樓,,,
2024/11/28 00:29,https://www.hbhousing.com.tw/detail/?sn=ZS187661&pi=169&st=&si=10&spu=hdjabad,捷運SOGO景觀林蔭雙拼五房附,4988萬,5房2廳2衛78.57坪(建坪),台北市士林區中山北路五段 , 大樓 , 38.6年 , 7 / 12樓,,,
2024/11/28 00:30,https://www.hbhousing.com.tw/detail/?sn=YS177367&pi=170&st=&si=1&spu=fgfabad,Y426京站稀有邊間兩房,1192萬,2房2廳1衛24.32坪(建坪),台北市大同區市民大道一段 , 大樓 , 15.3年 , 9 / 18樓,,,
2024/11/28 00:30,https://www.hbhousing.com.tw/detail/?sn=WS36202&pi=170&st=&si=2&spu=fgfabad,翠光新第綠意三房坡車,2675萬,3房2廳2衛64.52坪(建坪),台北市內湖區康樂街 , 華廈 , 28.5年 , 2 / 7樓,,,
2024/11/28 00:30,https://www.hbhousing.com.tw/detail/?sn=ZS187479&pi=170&st=&si=3&spu=gejabad,林森商圈可隔間辦公室,1888萬,0房0廳0衛27.33坪(建坪),台北市中山區林森北路 , 大樓 , 40.2年 , 5 / 13樓,,,
2024/11/28 00:30,https://www.hbhousing.com.tw/detail/?sn=ZS187424&pi=170&st=&si=4&spu=gejabad,中山國小捷運辦公A,2388萬,0房1廳1衛34.27坪(建坪),台北市中山區林森北路 , 大樓 , 40.2年 , 5 / 13樓,,,
2024/11/28 00:30,https://www.hbhousing.com.tw/detail/?sn=ZS187473&pi=170&st=&si=5&spu=gejabad,林森百業辦公室可營登,2380萬,0房0廳0衛34.27坪(建坪),台北市中山區林森北路 , 大樓 , 40.2年 , 5 / 13樓,,,
2024/11/28 00:30,https://www.hbhousing.com.tw/detail/?sn=ZS187426&pi=170&st=&si=6&spu=gejabad,中山國小捷運辦公B,1888萬,0房1廳1衛27.33坪(建坪),台北市中山區林森北路 , 大樓 , 40.2年 , 5 / 13樓,,,
2024/11/28 00:30,https://www.hbhousing.com.tw/detail/?sn=ZS187548&pi=170&st=&si=7&spu=gejabad,中山國小捷運住辦,1888萬,2房1廳1衛27.33坪(建坪),台北市中山區林森北路 , 大樓 , 40.2年 , 5 / 13樓,,,
2024/11/28 00:30,https://www.hbhousing.com.tw/detail/?sn=ZS187561&pi=170&st=&si=8&spu=gejabad,中山國小捷運住辦2,2380萬,2房1廳1衛34.27坪(建坪),台北市中山區林森北路 , 大樓 , 40.2年 , 5 / 13樓,,,
2024/11/28 00:30,https://www.hbhousing.com.tw/detail/?sn=ZS187635&pi=170&st=&si=9&spu=gejabad,中山國小精品辦公室A,1888萬,開放式27.33坪(建坪),台北市中山區林森北路 , 大樓 , 40.2年 , 5 / 13樓,,,
2024/11/28 00:30,https://www.hbhousing.com.tw/detail/?sn=ZS187637&pi=170&st=&si=10&spu=gejabad,中山國小精品辦公室B,2380萬,開放式34.27坪(建坪),台北市中山區林森北路 , 大樓 , 40.2年 , 5 / 13樓,,,
2024/11/28 00:30,https://www.hbhousing.com.tw/detail/?sn=WS35621&pi=171&st=&si=1&spu=ehfabad,內湖底特律科技廠辦,8296萬,11室1廳229.71坪(建坪),台北市內湖區舊宗路二段 , 華廈 , 27.2年 , 3 / 4樓,,,
