抓取時間,超連結,物件標題,地址,原始坪數,實際坪數,格局,價格
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02277276.html?city=Taipei&zip=114&type=2,濱湖皇家面湖景觀大戶,台北市內湖區內湖路二段,建坪 : 94.97坪 , 主 + 陽 : 77.95坪,5房2廳3.0衛,7990萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02218057.html?city=Taipei&zip=110&type=1,信義區信安街金店面,台北市信義區信安街,建坪 : 24.62坪 , 主建物 : 24.62坪,0房0廳1.0衛,4430萬4930 萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02309503.html?city=Taipei&zip=108&type=1,【西昌街】近西門商圈黃金一樓,台北市萬華區西昌街,建坪 : 25.97坪 , 主 + 附 : 25.36坪,0房0廳0.0衛,1888萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02357836.html?city=Taipei&zip=115&type=1,近南港展覽館黃金美寓3樓,台北市南港區中南街,建坪 : 34.42坪 , 主 + 陽 : 31.24坪,3房2廳2.0衛,2760萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02335181.html?city=Taipei&zip=111&type=5,悠雅典藏過院來,台北市士林區中庸二路,建坪 : 193.92坪 , 主 + 陽 : 125.80坪,6房2廳6.0衛,10800萬12888 萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02300747.html?city=Taipei&zip=110&type=2,冠德遠見高樓百坪豪邸,台北市信義區信義路五段,建坪 : 177.24坪 , 主 + 附 : 107.38坪,6房2廳5.0衛,25800萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02323327.html?city=Taipei&zip=104&type=1,中山國小站改建收租屋,台北市中山區雙城街,建坪 : 29.88坪 , 主 + 陽 : 29.88坪,1房1廳4.0衛,3280萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02282168.html?city=Taipei&zip=111&type=4,通河西街稀有釋出,台北市士林區通河西街二段,建坪 : 14.74坪 , 主建物 : 10.57坪,0房1廳1.0衛,588萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF01838728.html?city=Taipei&zip=106&type=2,V+和平東路黃金店面,台北市大安區和平東路一段,建坪 : 34.02坪 , 主 + 附 : 26.10坪,1房2廳2.0衛,7380萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02106552.html?city=Taipei&zip=111&type=2,(專)士林魔術大空間1+1房車,台北市士林區延平北路五段,建坪 : 35.19坪 , 主 + 陽 : 11.67坪,2房1廳1.0衛,1850萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02307550.html?city=Taipei&zip=114&type=2,內湖捷運【雙湖匯】,台北市內湖區成功路四段,建坪 : 72.10坪 , 主 + 陽 : 41.97坪,0房0廳0.0衛,7350萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02324902.html?city=Taipei&zip=114&type=1,明湖學區三房一樓,台北市內湖區康寧路三段,建坪 : 27.36坪 , 主 + 附 : 25.05坪,3房2廳2.0衛,2580萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02358564.html?city=Taipei&zip=105&type=2,松山高樓捷運景觀大辦公,台北市松山區基隆路一段,建坪 : 105.48坪 , 主 + 陽 : 78.11坪,4房2廳0.0衛,5990萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02277580.html?city=Taipei&zip=114&type=1,瑞光路黃金店面,台北市內湖區瑞光路,建坪 : 42.33坪 , 主 + 附 : 24.38坪,0房0廳0.0衛,6500萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02277288.html?city=Taipei&zip=114&type=1,近捷運大湖高CP值公寓,台北市內湖區成功路四段,建坪 : 31.72坪 , 主 + 陽 : 27.39坪,2房2廳2.0衛,2160萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02234791.html?city=Taipei&zip=108&type=4,萬華收租萬年商業大樓,台北市萬華區西寧南路,建坪 : 388.13坪 , 主 + 陽 : 267.04坪,0房0廳0.0衛,32000萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TD02315575.html?city=Taipei&zip=103&type=2,近雙連捷運精華釋出商辦,台北市大同區民生西路,建坪 : 40.28坪 , 主 + 陽 : 24.81坪,0房1廳1.0衛,3980萬4380 萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02353508.html?city=Taipei&zip=104&type=2,長春路知名大面寬店辦,台北市中山區長春路,建坪 : 160.68坪 , 主 + 陽 : 105.31坪,2房2廳8.0衛,11000萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02315296.html?city=Taipei&zip=106&type=5,通化街臨江夜市透天厝,台北市大安區通化街,建坪 : 33.42坪 , 主建物 : 33.42坪,2房3廳3.0衛,2999萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02335164.html?city=Taipei&zip=111&type=5,得天獨厚陽明山珍稀景觀別墅,台北市士林區仰德大道二段,建坪 : 242.80坪 , 主 + 陽 : 242.80坪,10房4廳6.0衛,52000萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TD02315574.html?city=Taipei&zip=103&type=2,近雙連捷運臨角窗黃金店面,台北市大同區民生西路,建坪 : 41.25坪 , 主 + 陽 : 26.73坪,0房1廳1.0衛,10980萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TD02315566.html?city=Taipei&zip=103&type=2,近雙連捷運臨角窗金店面1+2樓,台北市大同區民生西路,建坪 : 87.08坪 , 主 + 陽 : 57.10坪,0房2廳2.0衛,14960萬15800 萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02339599.html?city=Taipei&zip=112&type=2,奧林匹克景觀大戶樓中樓,台北市北投區大業路,建坪 : 95.38坪 , 主 + 陽 : 53.72坪,0房0廳0.0衛,6800萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02272797.html?city=Taipei&zip=106&type=1,通化街庭院附車位,台北市大安區通化街,建坪 : 33.61坪 , 主 + 附 : 33.61坪,5房2廳2.0衛,3750萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02117418.html?city=Taipei&zip=100&type=4,公館捷運華廈二樓住店,台北市中正區汀洲路三段,建坪 : 32.63坪 , 主 + 陽 : 32.63坪,3房2廳2.0衛,3680萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02235749.html?city=Taipei&zip=100&type=1,公館燙金三角窗店面,台北市中正區羅斯福路四段,建坪 : 9.47坪 , 主 + 附 : 9.47坪,0房0廳0.0衛,4988萬7380 萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02306988.html?city=Taipei&zip=111&type=4,文化大學芳鄰收租華廈,台北市士林區光華路,建坪 : 40.19坪 , 主 + 陽 : 34.61坪,9房0廳3.0衛,2180萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02333876.html?city=Taipei&zip=104&type=2,南京森林收租美宅,台北市中山區林森北路,建坪 : 13.10坪 , 主建物 : 10.86坪,1房1廳1.0衛,1150萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02314775.html?city=Taipei&zip=111&type=5,陽明山尊爵泳池別墅,台北市士林區永公路,建坪 : 95.56坪 , 主建物 : 95.56坪,0房0廳0.0衛,25800萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02341398.html?city=Taipei&zip=106&type=2,忠孝敦化捷運統領商辦,台北市大安區忠孝東路四段,建坪 : 45.67坪 , 主建物 : 35.07坪,1房0廳0.0衛,4880萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02324918.html?city=Taipei&zip=110&type=1,林口街收租美寓,台北市信義區林口街,建坪 : 27.78坪 , 主建物 : 27.78坪,5房0廳5.0衛,2580萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA01839268.html?city=Taipei&zip=110&type=2,冠德遠見精品豪邸,台北市信義區信義路五段,建坪 : 75.55坪 , 主 + 附 : 41.25坪,3房2廳2.0衛,10558萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02337236.html?city=Taipei&zip=115&type=5,中研院旁透天厝,台北市南港區研究院路二段,建坪 : 79.53坪 , 主 + 陽 : 52.83坪,5房2廳4.0衛,4388萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02353506.html?city=Taipei&zip=105&type=4,降價近小巨蛋-雙敦學區電梯三房,台北市松山區八德路三段,建坪 : 49.21坪 , 主 + 陽 : 44.67坪,3房2廳3.0衛,4588萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02182222.html?city=Taipei&zip=114&type=2,現代米羅面山原三房車,台北市內湖區成功路二段,建坪 : 39.13坪 , 主 + 陽 : 29.10坪,2房2廳2.0衛,3880萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02149063.html?city=Taipei&zip=114&type=2,碧湖琚高樓層群山綠景,台北市內湖區內湖路二段,建坪 : 46.50坪 , 主 + 陽 : 28.07坪,2房2廳2.0衛,4385萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02307606.html?city=Taipei&zip=115&type=5,南港展覽館中南透店,台北市南港區中南街,建坪 : 51.96坪 , 主建物 : 51.96坪,9房2廳3.0衛,13800萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02323308.html?city=Taipei&zip=106&type=4,大安路靜巷樓中樓,台北市大安區大安路一段,建坪 : 49.02坪 , 主 + 陽 : 28.18坪,4房2廳2.0衛,8800萬9500 萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02315366.html?city=Taipei&zip=114&type=4,內湖區東湖地下商場,台北市內湖區安康路,建坪 : 1125.78坪 , 主建物 : 347.07坪,0房0廳0.0衛,38000萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02258481.html?city=Taipei&zip=112&type=1,唭哩岸捷運美妝三房,台北市北投區尊賢街,建坪 : 35.95坪 , 主 + 陽 : 32.92坪,3房2廳2.0衛,2280萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02359713.html?city=Taipei&zip=114&type=2,湖綠歐綠湧庭院別墅,台北市內湖區民權東路六段,建坪 : 96.09坪 , 主 + 陽 : 61.95坪,6房2廳4.0衛,6988萬
2024/11/28 09:19,https://www.twhg.com.tw/house_B602300199.html?city=Taipei&zip=111&type=1,力行街收租金雞母,台北市士林區力行街,建坪 : 13.44坪 , 主建物 : 13.44坪,8房0廳8.0衛,5980萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02314131.html?city=Taipei&zip=110&type=4,捷運旁住辦四房,台北市信義區和平東路三段,建坪 : 45.68坪 , 主 + 陽 : 40.67坪,4房2廳2.0衛,3850萬4100 萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02282108.html?city=Taipei&zip=112&type=5,新北投站捷運大土地別墅,台北市北投區溫泉路,建坪 : 65.55坪 , 主建物 : 65.55坪,5房2廳3.0衛,4980萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02315716.html?city=Taipei&zip=104&type=2,大直香榭大道傳家店面,台北市中山區樂群二路,建坪 : 135.33坪 , 主 + 附 : 69.82坪,0房1廳1.0衛,32300萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02315715.html?city=Taipei&zip=104&type=2,大直香榭大道金店面,台北市中山區樂群二路,建坪 : 101.28坪 , 主 + 附 : 54.82坪,0房1廳1.0衛,24760萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02282164.html?city=Taipei&zip=112&type=2,北投景觀樓中樓雙坡車,台北市北投區稻香路,建坪 : 115.77坪 , 主 + 陽 : 69.37坪,4房2廳2.0衛,3780萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02117399.html?city=Taipei&zip=115&type=1,南港雙捷運收租六套,台北市南港區研究院路一段,建坪 : 32.34坪 , 主 + 陽 : 28.61坪,6房1廳6.0衛,2580萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02336351.html?city=Taipei&zip=105&type=2,健安新城金店面,台北市松山區延壽街,建坪 : 43.79坪 , 主建物 : 23.69坪,0房0廳0.0衛,5840萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02302048.html?city=Taipei&zip=106&type=1,師大商圈一樓庭院3房美屋,台北市大安區金山南路二段,建坪 : 25.88坪 , 主 + 附 : 25.89坪,3房2廳2.0衛,3800萬3980 萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02301790.html?city=Taipei&zip=104&type=2,∞北車挑高邊間小資宅,台北市中山區中山北路一段,建坪 : 15.02坪 , 主 + 陽 : 8.55坪,1房1廳1.0衛,1488萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02316559.html?city=Taipei&zip=114&type=2,T585將進酒高樓層景觀戶,台北市內湖區新明路,建坪 : 114.21坪 , 主 + 陽 : 53.87坪,0房0廳0.0衛,6853萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02216095.html?city=Taipei&zip=114&type=5,富居AIT謐靜別墅,台北市內湖區金湖路,建坪 : 162.69坪 , 主 + 陽 : 138.26坪,6房3廳7.0衛,15000萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02307644.html?city=Taipei&zip=115&type=2,經貿捷運溫馨兩房,台北市南港區經貿二路,建坪 : 26.63坪 , 主 + 陽 : 13.14坪,2房1廳1.0衛,2793萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02255839.html?city=Taipei&zip=115&type=4,昆陽站旁四房,台北市南港區忠孝東路六段,建坪 : 46.51坪 , 主 + 陽 : 40.17坪,4房2廳2.0衛,3880萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02255666.html?city=Taipei&zip=100&type=4,小南門捷運面寬金店,台北市中正區延平南路,建坪 : 38.86坪 , 主 + 附 : 33.49坪,0房1廳0.0衛,3600萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02333865.html?city=Taipei&zip=105&type=1,國泰雙敦樓中樓,台北市松山區八德路三段,建坪 : 38.38坪 , 主 + 陽 : 33.99坪,2房2廳2.0衛,3880萬3980 萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02330143.html?city=Taipei&zip=100&type=1,估嶺公園美妝3+1房,台北市中正區同安街,建坪 : 33.94坪 , 主 + 陽 : 33.94坪,4房2廳3.0衛,2888萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02160809.html?city=Taipei&zip=104&type=1,林森條通獨立出口金店面,台北市中山區林森北路,建坪 : 29.34坪 , 主建物 : 29.34坪,0房1廳1.0衛,2350萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02314032.html?city=Taipei&zip=111&type=4,天母真善美三房平車,台北市士林區天母北路,建坪 : 62.29坪 , 主 + 陽 : 47.23坪,4房2廳2.0衛,4588萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02282116.html?city=Taipei&zip=103&type=1,人潮金透天店面,台北市大同區民生西路,建坪 : 50.56坪 , 主建物 : 50.56坪,0房4廳4.0衛,15500萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02339591.html?city=Taipei&zip=111&type=11,士林夜市透天金店,台北市士林區文林路,建坪 : 90.90坪 , 主 + 陽 : 89.69坪,0房5廳5.0衛,14800萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02272782.html?city=Taipei&zip=105&type=2,復北民生面寬金店,台北市松山區復興北路,建坪 : 37.68坪 , 主 + 附 : 24.77坪,0房0廳0.5衛,4599萬5090 萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02276471.html?city=Taipei&zip=103&type=2,圓山捷運旁金店面,台北市大同區承德路三段,建坪 : 56.40坪 , 主建物 : 18.22坪,0房0廳1.0衛,2690萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02307545.html?city=Taipei&zip=116&type=1,萬芳醫院捷運收租屋,台北市文山區興隆路三段,建坪 : 33.51坪 , 主 + 陽 : 27.64坪,4房2廳2.0衛,1568萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02307544.html?city=Taipei&zip=114&type=1,東湖精品宅金雞母,台北市內湖區東湖路,建坪 : 28.21坪 , 主 + 陽 : 28.21坪,4房2廳2.0衛,1850萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02124783.html?city=Taipei&zip=116&type=2,207木新市場金店面,台北市文山區木新路三段,建坪 : 30.06坪 , 主 + 陽 : 11.95坪,1房1廳1.0衛,2680萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02205636.html?city=Taipei&zip=116&type=5,A1政大電梯邊間明亮別墅,台北市文山區政大一街,建坪 : 118.22坪 , 主 + 陽 : 101.56坪,5房5廳5.0衛,6200萬6300 萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02282117.html?city=Taipei&zip=103&type=2,大橋頭黃金辦公,台北市大同區重慶北路二段,建坪 : 129.17坪 , 主 + 陽 : 86.60坪,0房3廳2.0衛,7900萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02282114.html?city=Taipei&zip=103&type=2,商業金店面人潮聚集地,台北市大同區長安西路,建坪 : 48.42坪 , 主 + 陽 : 29.66坪,0房2廳1.0衛,7500萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02339592.html?city=Taipei&zip=112&type=5,北市稀有低總價景觀別墅,台北市北投區稻香路,建坪 : 146.06坪 , 主 + 陽 : 62.09坪,5房3廳4.0衛,3500萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02308284.html?city=Taipei&zip=110&type=1,和平東低總公寓二房,台北市信義區和平東路三段,建坪 : 13.86坪 , 主 + 陽 : 13.86坪,2房2廳1.0衛,1680萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02276925.html?city=Taipei&zip=110&type=4,挹翠景觀四房華廈,台北市信義區紫雲街,建坪 : 42.72坪 , 主 + 陽 : 36.00坪,4房2廳2.0衛,2390萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TF02233480.html?city=Taipei&zip=111&type=2,士林帝寶高樓山景三房,台北市士林區承德路四段,建坪 : 45.67坪 , 主 + 陽 : 24.34坪,3房2廳2.0衛,5788萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02313658.html?city=Taipei&zip=112&type=4,邊間電梯三房新裝潢,台北市北投區行義路,建坪 : 41.95坪 , 主 + 陽 : 39.61坪,3房2廳2.0衛,2188萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02211392.html?city=Taipei&zip=110&type=1,永春捷運方正公寓三樓,台北市信義區虎林街,建坪 : 32.40坪 , 主 + 陽 : 30.02坪,4房1廳2.0衛,2980萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02149033.html?city=Taipei&zip=114&type=4,文德站皇普建設樓中樓,台北市內湖區陽光街,建坪 : 103.41坪 , 主 + 陽 : 62.86坪,6房3廳4.0衛,5788萬5888 萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02165254.html?city=Taipei&zip=104&type=2,大直河岸景觀樓中樓,台北市中山區明水路,建坪 : 102.74坪 , 主 + 陽 : 56.31坪,4房2廳2.0衛,11460萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TD02164795.html?city=Taipei&zip=104&type=2,中山北路三段大坪數商辦大樓,台北市中山區中山北路三段,建坪 : 117.85坪 , 主 + 陽 : 83.47坪,4房1廳2.0衛,8500萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02277205.html?city=Taipei&zip=114&type=4,巴黎名門正三角窗店面,台北市內湖區內湖路二段,建坪 : 40.12坪 , 主 + 附 : 34.36坪,0房2廳2.0衛,3080萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02282099.html?city=Taipei&zip=105&type=2,饒河夜市芳鄰 收租景觀商旅,台北市松山區基隆路一段,建坪 : 230.31坪 , 主 + 陽 : 149.63坪,17房1廳17.0衛,13800萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02282102.html?city=Taipei&zip=103&type=1,民生西路雙連捷運透天金店面,台北市大同區民生西路,建坪 : 64.08坪 , 主建物 : 64.08坪,1房2廳4.0衛,26999萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02282103.html?city=Taipei&zip=103&type=1,台北車站商圈收租商三電梯透天,台北市大同區太原路,建坪 : 304.87坪 , 主建物 : 254.75坪,21房7廳21.0衛,25500萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02235728.html?city=Taipei&zip=106&type=4,國館捷運經典四房大戶,台北市大安區延吉街,建坪 : 70.03坪 , 主 + 陽 : 70.03坪,4房2廳3.0衛,6888萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02282047.html?city=Taipei&zip=105&type=2,饒河夜市芳鄰收租辦公大樓,台北市松山區八德路四段,建坪 : 114.89坪 , 主 + 陽 : 99.84坪,0房4廳1.0衛,7390萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02282016.html?city=Taipei&zip=114&type=2,捷運內湖站黃金收租店辦,台北市內湖區成功路四段,建坪 : 316.72坪 , 主建物 : 266.96坪,0房2廳4.0衛,22000萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02302522.html?city=Taipei&zip=110&type=2,信義台北花園尊貴豪邸,台北市信義區松勇路,建坪 : 165.40坪 , 主 + 陽 : 85.71坪,3房2廳4.0衛,9800萬12688 萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02182199.html?city=Taipei&zip=114&type=2,安縵101三房雙車位豪邸,台北市內湖區內湖路三段,建坪 : 78.11坪 , 主 + 陽 : 37.11坪,3房2廳2.0衛,7588萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02308266.html?city=Taipei&zip=105&type=4,民生隱世庭院住辦一樓,台北市松山區三民路,建坪 : 74.64坪 , 主 + 附 : 65.44坪,4房3廳2.0衛,4380萬4880 萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02244667.html?city=Taipei&zip=104&type=4,松江南京靜巷四房華廈,台北市中山區吉林路,建坪 : 59.44坪 , 主 + 陽 : 54.06坪,4房2廳4.0衛,4558萬
2024/11/28 09:19,https://www.twhg.com.tw/house_TA02175590.html?city=Taipei&zip=111&type=2,富邦777-壯闊美景豪邸,台北市士林區中山北路七段,建坪 : 164.33坪 , 主 + 陽 : 65.23坪,3房2廳4.0衛,15888萬
